ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;NIVEL;CARGO;NOME_CARGO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA;CLIENTE;TEMA;FONTE;DATA_CARGA;DATA_ACESSO;FORMATO_ORIGEM;PERIODICIDADE;RESPONSAVEL;VERSAO_SCRIPT;AMBIENTE_EXECUCAO
Mar 2021;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;NS;705001;PROFESSOR DO MAGISTERIO SUPERIOR;2128;2114;2061;67;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;NS;706001;PROFESSOR TITULAR-LIVRE MAG SUPERIOR;4;4;3;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;NS;707001;PROFESSOR ENS BASICO TECN TECNOLOGICO;65;65;63;2;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701601;AJUSTADOR MECANICO;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701609;ATENDENTE DE CONSULTORIO-AREA;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701610;ATENDENTE DE ENFERMAGEM;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701611;AUXILIAR DE AGROPECUARIA;3;3;3;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701612;AUXILIAR DE ANATOMIA E NECROPSIA;2;2;2;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701614;AUXILIAR DE COZINHA;7;7;7;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701617;AUXILIAR DE FARMACIA;3;3;3;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701619;AUXILIAR DE LABORATORIO;6;6;6;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701620;AUXILIAR DE MECANICA;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701623;AUXILIAR DE NUTRICAO E DIETETICA;9;9;9;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701633;COPEIRO;8;8;8;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701638;JARDINEIRO;5;5;5;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701640;MARCENEIRO;3;3;3;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701649;PEDREIRO;3;3;3;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701650;PINTOR-AREA;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701823;SERVENTE DE LIMPEZA;14;14;14;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;N/A;701828;OPERADOR DE MAQ DE LAVANDERIA;3;3;3;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;416002;AUXILIAR ADMINISTRATIVO;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;417029;TECNICO EM EMFERMAGEM;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;417038;TECNICO EM LABORATORIO-AREA;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701200;ASSISTENTE EM ADMINISTRACAO;556;554;533;23;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701203;DESENHISTA-PROJETISTA;2;2;2;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701205;DIAGRAMADOR;2;2;2;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701207;INSTRUMENTADOR CIRURGICO;2;2;2;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701208;MESTRE DE EDIF E INFRAESTRUTURA;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701210;OPERADOR DE CAMERA DE CINEMA E TV;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701212;RECREACIONISTA;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701213;TECNICO EM AGRIMENSURA;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701214;TECNICO EM AGROPECUARIA;6;6;6;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701215;TECNICO EM ALIMENTOS E LATICINIOS;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701217;TECNICO EM ARTES GRAFICAS;2;2;2;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701220;TEC EM ANATOMIA E NECROPSIA;8;8;8;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701221;TECNICO EM AUDIOVISUAL;8;8;8;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701224;TECNICO EM CONTABILIDADE;36;34;33;3;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701226;TEC DE TECNOLOGIA DA INFORMACAO;30;29;29;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701228;TECNICO EM EDIFICACOES;10;10;10;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701230;TECNICO EM ELETROTECNICA;2;2;2;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701231;TECNICO EM ELETROMECANICA;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701232;TEC EM ELETROELETRONICA;2;2;2;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701233;TECNICO EM ENFERMAGEM;117;117;113;4;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701237;TEC EQUIP MEDICO ODONTOLOGICO;2;2;2;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701238;TECNICO EM FARMACIA;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701240;TECNICO EM HERBAREO;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701243;TEC EM INSTRUMENTACAO;2;2;2;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701244;TECNICO DE LABORATORIO AREA;139;139;135;4;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701245;TECNICO EM MECANICA;7;6;6;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701246;TECNICO EM METALURGIA;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701252;TEC EM NUTRICAO E DIETETICA;10;10;10;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701254;TECNICO EM OTICA;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701256;TECNICO EM QUIMICA;8;8;7;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701257;TECNICO EM RADIOLOGIA;11;11;11;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701259;TECNICO EM REFRIGERACAO;1;1;0;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701260;TECNICO EM RESTAURACAO;2;2;2;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701261;TECNICO EM SANEAMENTO;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701262;TEC EM SEGURANCA DO TRABALHO;3;3;3;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701266;TRADUTOR INTERPRETE DE LINGUAGEM SINAIS;12;12;12;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701269;VIGILANTE;17;17;17;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701270;DESENHISTA TECNICO ESPECIALIZADO;2;2;1;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701272;TECNICO EM ELETRICIDADE;4;4;3;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701403;ASSISTENTE DE ALUNO;1;1;0;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701405;AUX EM ADMINISTRACAO;97;97;83;14;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701407;ALMOXARIFE;6;6;6;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701409;AUXILIAR DE BIBLIOTECA;1;1;0;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701410;AUXILIAR DE CRECHE;7;7;7;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;NI;701411;AUXILIAR DE ENFERMAGEM;203;203;143;60;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
