ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;NIVEL;CARGO;NOME_CARGO;APROVADA;DISTRIBUIDA;OCUPADA;VAGO;;Cliente;Tema;Fonte;Data Carga;Origem Dados;Periodicidade;Responsável;Versão Script;Ambiente Execução
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701004;ARQUITETO E URBANISTA;3;2;1;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701005;ARQUIVISTA;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701006;ASSISTENTE SOCIAL;14;14;14;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701009;AUDITOR;8;7;7;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701010;BIBLIOTECARIO-DOCUMENTALISTA;17;15;14;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701015;CONTADOR;15;14;14;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701026;ECONOMISTA;7;7;7;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701029;ENFERMEIRO-AREA;9;6;6;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701031;ENGENHEIRO-AREA;10;8;8;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701032;ENGENHEIRO DE SEG DO TRABALHO;2;1;1;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701038;FISIOTERAPEUTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701045;JORNALISTA;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701047;MEDICO-AREA;12;7;7;5;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701048;MEDICO VETERINARIO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701053;MUSICO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701055;NUTRICIONISTA-HABILITACAO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701058;PEDAGOGO-AREA;24;24;23;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701060;PSICOLOGO-AREA;12;11;11;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701061;PRODUTOR CULTURAL;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701062;ANALISTA DE TEC DA INFORMACAO;10;7;5;5;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701063;ODONTOLOGO - 30 HORAS - DL 1445-76;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701064;ODONTOLOGO - 40 HORAS;4;2;1;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701066;PROGRAMADOR VISUAL;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701070;REGENTE;1;0;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701072;RELACOES PUBLICAS;4;1;0;4;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701076;SECRETARIO EXECUTIVO;7;7;7;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701079;TECNICO EM ASSUNTOS EDUCACIONAIS;14;11;11;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701080;TECNOLOGO EM COOPERATIVISMO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;701081;TECNOLOGO-FORMACAO;5;1;1;4;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;NS;707001;PROFESSOR ENS BASICO TECN TECNOLOGICO;557;505;495;62;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NA;701611;AUXILIAR DE AGROPECUARIA;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NA;701620;AUXILIAR DE MECANICA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NA;701627;CARPINTEIRO;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NA;701632;BOMBEIRO HIDRAULICO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NA;701648;PADEIRO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NA;701649;PEDREIRO;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NA;701650;PINTOR-AREA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NA;701654;TRATORISTA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NA;701823;SERVENTE DE LIMPEZA;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NA;701828;OPERADOR DE MAQ DE LAVANDERIA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701200;ASSISTENTE EM ADMINISTRACAO;157;157;153;4;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701214;TECNICO EM AGROPECUARIA;13;13;13;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701215;TECNICO EM ALIMENTOS E LATICINIOS;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701221;TECNICO EM AUDIOVISUAL;4;4;4;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701224;TECNICO EM CONTABILIDADE;7;7;7;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701226;TEC DE TECNOLOGIA DA INFORMACAO;18;18;17;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701228;TECNICO EM EDIFICACOES;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701232;TEC EM ELETROELETRONICA;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701233;TECNICO EM ENFERMAGEM;8;8;8;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701244;TECNICO DE LABORATORIO AREA;41;41;37;4;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701266;TRADUTOR INTERPRETE DE LINGUAGEM SINAIS;7;7;6;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701269;VIGILANTE;10;10;10;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701275;TECNICO EM SECRETARIADO;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701403;ASSISTENTE DE ALUNO;24;24;23;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701405;AUX EM ADMINISTRACAO;19;19;16;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701408;AUXILIAR EM ASSUNTOS EDUCACIONAIS;6;6;6;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701409;AUXILIAR DE BIBLIOTECA;20;20;20;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701411;AUXILIAR DE ENFERMAGEM;4;4;4;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701422;COZINHEIRO;7;7;7;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701427;ELETRICISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701437;ASSISTENTE DE LABORATORIO;3;3;2;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701445;MOTORISTA;4;4;4;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NI;701464;TELEFONISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NS;701001;ADMINISTRADOR;15;15;15;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NS;701004;ARQUITETO E URBANISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NS;701006;ASSISTENTE SOCIAL;16;16;15;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;NS;701009;AUDITOR;4;4;3;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
